Year,Brand Name,Generic Name,Application Number,SPL Set ID,Review Document URL,Review Document Title
2000,DETROL LA,TOLTERODINE TARTRATE,NDA021228,d7274947-4f88-47ee-a39f-bd5ac46fcf8d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021228_S006_DetrolTOC.cfm,
2000,DETROL LA,TOLTERODINE TARTRATE,NDA021228,d7274947-4f88-47ee-a39f-bd5ac46fcf8d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/021228_S002_DetrolTOC.cfm,
2006,SUTENT,SUNITINIB MALATE,NDA021938,a5d555f5-d66a-4f94-abcf-96fa6d71a32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s005_sutent.pdf,
2006,SUTENT,SUNITINIB MALATE,NDA021938,a5d555f5-d66a-4f94-abcf-96fa6d71a32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s003_sutent.pdf,
2006,SUTENT,SUNITINIB MALATE,NDA021938,a5d555f5-d66a-4f94-abcf-96fa6d71a32f,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21938S36 sunitinib CDTL clinical bpca.pdf,
2006,SUTENT,SUNITINIB MALATE,NDA021938,a5d555f5-d66a-4f94-abcf-96fa6d71a32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s004_sutent.pdf,
2006,SUTENT,SUNITINIB MALATE,NDA021938,a5d555f5-d66a-4f94-abcf-96fa6d71a32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s002_sutent.pdf,
2006,SUTENT,SUNITINIB MALATE,NDA021938,a5d555f5-d66a-4f94-abcf-96fa6d71a32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021938s000_021968s000_Stutent.cfm,
1952,N/A,N/A,NDA008306,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/008306_S029_PHENERGA-CODEINE_AP.pdf,
2020,ZEPOSIA 7-DAY STARTER PACK,OZANIMOD HYDROCHLORIDE,NDA209899,93ce2fab-edfb-4804-8074-963071de51e4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/209899Orig1s000TOC.cfm,
2020,ZEPOSIA 7-DAY STARTER PACK,OZANIMOD HYDROCHLORIDE,NDA209899,93ce2fab-edfb-4804-8074-963071de51e4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/209899Orig1s001.pdf,
2020,EYSUVIS,LOTEPREDNOL ETABONATE,NDA210933,a2169d82-4275-4ab6-a1c3-c274080b815c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/210933Orig1s000TOC.cfm,
2018,N/A,N/A,NDA211284,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/211284Orig1s000TOC.cfm,
2018,N/A,N/A,NDA211284,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/357_211284 lamivudine-tenofovir DD clinical prea.pdf,
2018,N/A,N/A,NDA211284,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/358_211284 lamivudine-tenofovir clinpharm prea.pdf,
2019,N/A,N/A,BLA761066,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/761066Orig1s000TOC.cfm,
2022,VOQUEZNA TRIPLE PAK,"VONOPRAZAN FUMARATE, AMOXICILLIN AND CLARITHROMYCIN",NDA215152,0cb2ee04-8581-46c8-a781-7be170ab5c86,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215152Orig1s000,215153Orig1s000TOC.cfm",
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020635Orig1s068s070.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020635_S026_LEVAQUIN.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-634s008s009_20-635s007s008_Levaquin.cfm,
1996,N/A,N/A,NDA020635,N/A,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/020634Orig1s061, 020635Orig1s067, 021721Orig1s028TOC.cfm",
1996,N/A,N/A,NDA020635,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20635S043_levofloxacin_clinpharm_BPCA.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-634s015s021s022_020635s012s019s020_LevaquinTOC.cfm,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-634s015s021s022_020635s012s019s020_LevaquinTOC.cfm,
1996,N/A,N/A,NDA020635,N/A,"http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/020634se5-047,020635se5-051,021721se5-015_SUMR.pdf",
1996,N/A,N/A,NDA020635,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20635S043_levofloxacin_clinical_BPCA.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020635_S027_LEVAQUIN.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020635ap.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-634s015s021s022_020635s012s019s020_LevaquinTOC.cfm,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-634s008s009_20-635s007s008_Levaquin.cfm,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020635Orig1s068s070.pdf,
1996,N/A,N/A,NDA020635,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020634s04.cfm,
1996,CLARITIN REDITABS,LORATADINE,NDA020704,b681ea25-d00b-4c8a-8054-cc6f983ce337,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/1998/019670_s008,19658s10,20470s3,20641s120704s3_Claritin-DTOC.cfml",
1996,CLARITIN REDITABS,LORATADINE,NDA020704,b681ea25-d00b-4c8a-8054-cc6f983ce337,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/19670s18,20470s16,19658s18,20704s8,20641s9_Claritin.cfm",
1996,CLARITIN REDITABS,LORATADINE,NDA020704,b681ea25-d00b-4c8a-8054-cc6f983ce337,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/1998/019670_s012,19658s14,20470s7,20641s3,20704s4_ClaritinDTOC.cfml",
2008,MOZOBIL,PLERIXAFOR,NDA022311,0ed08d2b-5051-46b2-aa37-1d6275bf9003,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022311s000TOC.cfm,
2008,MOZOBIL,PLERIXAFOR,NDA022311,0ed08d2b-5051-46b2-aa37-1d6275bf9003,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022311s000_SumR.pdf,
1998,METRONIDAZOLE,METRONIDAZOLE,NDA020901,fce3e59e-8e08-47f1-947f-5a6d141ba1b2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20901.cfm,
2007,FLECTOR,DICLOFENAC EPOLAMINE,NDA021234,1f19a016-c4fc-43c5-9990-e5f2e2776a82,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021234s000TOC.cfm,
2010,ZORTRESS,EVEROLIMUS,NDA021560,e082a024-7850-400b-a5c2-2a140612562a,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021560s000_zortress_toc.cfm,
2010,ZORTRESS,EVEROLIMUS,NDA021560,e082a024-7850-400b-a5c2-2a140612562a,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021560s000sumr.pdf,
2006,FENTANYL BUCCAL,FENTANYL CITRATE,NDA021947,918d0e2a-3af3-46e8-ad06-528263e03ba0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021947s000FentoraTOC.cfm,
1962,N/A,N/A,NDA013217,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/013217s044_SkelexinTOC.cfm,
1962,N/A,N/A,NDA013217,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/013217_S040_SKELAXIN.pdf,
1962,N/A,N/A,NDA013217,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/013217_S045_SKELAXIN.pdf,
1962,N/A,N/A,NDA013217,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/013217_S037_SKELAXIN.pdf,
1962,N/A,N/A,NDA013217,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/013217_S043_SKELAXIN.pdf,
1962,N/A,N/A,NDA013217,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/013217_S041_SKELAXIN.pdf,
1998,ZOSYN IN GALAXY CONTAINERS,TAZOBACTAM SODIUM AND PIPERACILLIN SODIUM,NDA050750,8ab9d90d-2f7f-4599-a44f-3d0a8f8ab623,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/050684_S045_050750_s012_ZosynTOC.cfm,
1998,ZOSYN IN GALAXY CONTAINERS,TAZOBACTAM SODIUM AND PIPERACILLIN SODIUM,NDA050750,8ab9d90d-2f7f-4599-a44f-3d0a8f8ab623,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50750.pdf,
2011,N/A,N/A,NDA202343,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202343Orig1s000TOC.cfm,
2011,N/A,N/A,NDA202343,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202343Orig1s000SumR.pdf,
2018,ARGATROBAN,ARGATROBAN,NDA209552,d9b975bd-e3f4-466e-96ca-7bef7899506d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/209552Orig1s000TOC.cfm,
1953,NITROFURANTOIN,NITROFURANTOIN,NDA009175,89095f4d-e142-465e-b378-da24f6eeaf2b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/008693s025_009175s019_016620s045_MacrodantinTOC.cfm,
2015,LENVIMA,LENVATINIB,NDA206947,f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/206947Orig1s024.pdf,
2015,LENVIMA,LENVATINIB,NDA206947,f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206947Orig1s000TOC.cfm,
2015,LENVIMA,LENVATINIB,NDA206947,f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206947Orig1s000SumR.pdf,
2017,N/A,N/A,NDA209203,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209203Orig1s000TOC.cfm,
1992,N/A,N/A,NDA020103,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020103_s025_Zofran  Inj.pdf,
1992,N/A,N/A,NDA020103,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020103_S017_ZOFRAN.pdf,
1992,N/A,N/A,NDA020103,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20103S15_Zofran.cfm,
1992,N/A,N/A,NDA020103,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020103_s024_Zofran Tabs.pdf,
1992,N/A,N/A,NDA020103,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20103S15_Zofran.cfm,
2019,REYVOW,LASMIDITAN,NDA211280,aea3358c-ff41-4490-9e6d-c7bf7b3de13f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/211280Orig1s000TOC.cfm,
2021,XIPERE,TRIAMCINOLONE ACETONIDE,NDA211950,ea6ad429-967f-4f75-a33d-e06f849bee80,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/211950Orig1s000TOC.cfm,
2020,XYWAV,"CALCIUM, MAGNESIUM, POTASSIUM, AND SODIUM OXYBATES",NDA212690,1e0ae43a-037f-42af-8e23-a0e51d75abe8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212690Orig1s000TOC.cfm,
2020,XYWAV,"CALCIUM, MAGNESIUM, POTASSIUM, AND SODIUM OXYBATES",NDA212690,1e0ae43a-037f-42af-8e23-a0e51d75abe8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/212690Orig1s006.pdf,
2024,LUMIFY PRESERVATIVE FREE EYE DROPS,BRIMONIDINE TARTRATE,NDA218424,ef5974b9-946c-4983-80e3-32b3aa28c207,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218424Orig1s000TOC.cfm,
2017,RITUXAN HYCELA,RITUXIMAB AND HYALURONIDASE,BLA761064,3e5b7e82-f018-4eaf-ae78-d6145a906b20,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761064Orig1s000TOC.cfm,
2009,BESIVANCE,BESIFLOXACIN,NDA022308,a3e6d688-7e5e-4ca3-b27e-79756c322a32,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022308s000TOC.cfm,
2009,BESIVANCE,BESIFLOXACIN,NDA022308,a3e6d688-7e5e-4ca3-b27e-79756c322a32,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022308s000_SumR.pdf,
2009,BESIVANCE,BESIFLOXACIN,NDA022308,a3e6d688-7e5e-4ca3-b27e-79756c322a32,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/022308s000_Besifloxacin hydrochloride_Clinical_PREA.pdf,
2009,BESIVANCE,BESIFLOXACIN,NDA022308,a3e6d688-7e5e-4ca3-b27e-79756c322a32,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/022308s000_Besifloxacin hydrochloride_ClinPharm_PREA.pdf,
2009,BESIVANCE,BESIFLOXACIN,NDA022308,a3e6d688-7e5e-4ca3-b27e-79756c322a32,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/022308s000_Besifloxacin hydrochloride_Statistical_PREA.pdf,
1998,THYROGEN,THYROTROPIN ALFA,BLA020898,b52dfa36-f90b-4e19-9b5e-26db9d04df2b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20898_Thyrogen.cfm,
2003,PRILOSEC OTC,OMEPRAZOLE MAGNESIUM,NDA021229,35a79458-79f6-44d6-b74c-b4f4aaf0dde0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-229_Prilosec.cfm,
2004,N/A,N/A,NDA021551,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021551s000_HalfLytelyTOC.cfm,
2004,N/A,N/A,NDA021551,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21551_HLB_Clinical_PREA.pdf,
2004,N/A,N/A,NDA021551,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21551_HLB_Clinpharm_PREA.pdf,
2004,N/A,N/A,NDA021551,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21551_HLB_Statistical_PREA.pdf,
2012,GATTEX,TEDUGLUTIDE,NDA203441,66b69c1e-b25c-44d3-b5ff-1c1de9a516fa,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203441Orig1s000TOC.cfm,
2012,GATTEX,TEDUGLUTIDE,NDA203441,66b69c1e-b25c-44d3-b5ff-1c1de9a516fa,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203441Orig1s000SumR.pdf,
2012,GATTEX,TEDUGLUTIDE,NDA203441,66b69c1e-b25c-44d3-b5ff-1c1de9a516fa,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/203441Orig1s002.pdf,
2011,DOCETAXEL,DOCETAXEL,NDA201195,f59f7811-70b7-4c44-99f7-4f4fdce3ed22,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/201195_docetaxel_toc.cfm,
2011,DOCETAXEL,DOCETAXEL,NDA201195,f59f7811-70b7-4c44-99f7-4f4fdce3ed22,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/201195Orig1s000SumR.pdf,
2012,BINOSTO,ALENDRONATE SODIUM,NDA202344,09765234-01bc-40f7-b9bb-c167056f3909,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202344_binosto_toc.cfm,
2012,BINOSTO,ALENDRONATE SODIUM,NDA202344,09765234-01bc-40f7-b9bb-c167056f3909,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202344Orig1s000SumR.pdf,
2012,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE HYDROCHLORIDE,NDA203826,c3f358dd-4a36-4808-9943-e01f88604be5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203826_phenylephrine_toc.cfm,
2012,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE HYDROCHLORIDE,NDA203826,c3f358dd-4a36-4808-9943-e01f88604be5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203826Orig1s000SumR.pdf,
2013,ISENTRESS,RALTEGRAVIR,NDA205786,89a5ec53-d956-4329-8004-0f40f51c88a3,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/219_205786S006-raltegravir-clinical-prea.pdf,
2013,ISENTRESS,RALTEGRAVIR,NDA205786,89a5ec53-d956-4329-8004-0f40f51c88a3,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/220_205786S006-raltegravir-clinpharm-prea.pdf,
2013,ISENTRESS,RALTEGRAVIR,NDA205786,89a5ec53-d956-4329-8004-0f40f51c88a3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/205786Orig1s000TOC.cfm,
2013,ISENTRESS,RALTEGRAVIR,NDA205786,89a5ec53-d956-4329-8004-0f40f51c88a3,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/205786 raltegravir clinical prea.pdf,
2013,ISENTRESS,RALTEGRAVIR,NDA205786,89a5ec53-d956-4329-8004-0f40f51c88a3,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/205786 raltegravir clinpharm prea.pdf,
2013,ISENTRESS,RALTEGRAVIR,NDA205786,89a5ec53-d956-4329-8004-0f40f51c88a3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/205786Orig1s000SumR.pdf,
2016,EUCRISA,CRISABOROLE,NDA207695,609b77de-1ca3-4783-b8f5-01a9c0f1d77d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207695Orig1s000TOC.cfm,
2016,EUCRISA,CRISABOROLE,NDA207695,609b77de-1ca3-4783-b8f5-01a9c0f1d77d,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/49_207695 crisaborole CDTL clinical prea.pdf,
2016,EUCRISA,CRISABOROLE,NDA207695,609b77de-1ca3-4783-b8f5-01a9c0f1d77d,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/50_207695 crisaborole clinical prea-EMV.pdf,
2016,EUCRISA,CRISABOROLE,NDA207695,609b77de-1ca3-4783-b8f5-01a9c0f1d77d,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/51_207695 crisaborole clinpharm prea.pdf,
2016,EUCRISA,CRISABOROLE,NDA207695,609b77de-1ca3-4783-b8f5-01a9c0f1d77d,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/52_207695 crisaborole statistical prea.pdf,
2020,ALKINDI SPRINKLE,HYDROCORTISONE,NDA213876,26c13a5f-7119-4c6a-bf10-fda4e07d7682,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213876Orig1s000TOC.cfm,
2020,N/A,N/A,NDA210583,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/210583Orig1s000TOC.cfm,
2020,N/A,N/A,NDA211281,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211281Orig1s000TOC.cfm,
2001,N/A,N/A,NDA020831,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020831_S002_FORADIL_AP.pdf,
2001,N/A,N/A,NDA020831,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20831_Foradil.cfm,
2022,BACLOFEN,BACLOFEN,NDA215602,4585aafe-0af8-4786-a419-6a7e76671ca2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215602Orig1s000TOC.cfm,
2024,YORVIPATH,PALOPEGTERIPARATIDE,NDA216490,a1fa23fd-c434-443e-9a17-5750578c8602,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216490Orig1s000TOC.cfm,
2011,TESTOSTERONE,TESTOSTERONE,NDA022309,0d84e5a6-11e9-4940-8991-21c611c4c32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022309Orig1s000SumR.pdf,
2011,TESTOSTERONE,TESTOSTERONE,NDA022309,0d84e5a6-11e9-4940-8991-21c611c4c32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022309_androgel_toc.cfm,
2011,TESTOSTERONE,TESTOSTERONE,NDA022309,0d84e5a6-11e9-4940-8991-21c611c4c32f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022309Orig1s001.pdf,
2001,N/A,N/A,NDA021231,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-231_Zomig.cfm,
2001,N/A,N/A,NDA021231,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021231_S003_ZOMIG_TABLETS.pdf,
1999,N/A,N/A,NDA050748,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/50747_Synercid.cfm,
1976,N/A,N/A,NDA017581,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/017581_S004_NAPROSYN_AP.pdf,
2014,N/A,N/A,NDA205787,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205787Orig1s000TOC.cfm,
2014,N/A,N/A,NDA205787,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205787Orig1s000SumR.pdf,
2022,TYVASO DPI,TREPROSTINIL,NDA214324,ddc3d400-bcb3-4b09-aae2-0768b10a5b0f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214324Orig1s000TOC.cfm,
2020,VALTOCO,DIAZEPAM,NDA211635,1a8bcc90-68fa-474d-832c-0df01e825f39,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211635Orig1s000TOC.cfm,
1998,LAMICTAL,LAMOTRIGINE,NDA020764,d7e3572d-56fe-4727-2bb4-013ccca22678,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/020764_s020_Lamictal-optimized.pdf,
1998,LAMICTAL,LAMOTRIGINE,NDA020764,d7e3572d-56fe-4727-2bb4-013ccca22678,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020764_S005.pdf,
1998,LAMICTAL,LAMOTRIGINE,NDA020764,d7e3572d-56fe-4727-2bb4-013ccca22678,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020241s003.cfm,
1998,LAMICTAL,LAMOTRIGINE,NDA020764,d7e3572d-56fe-4727-2bb4-013ccca22678,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020241_S017_020764_S011TOC.cfm,
1998,LAMICTAL,LAMOTRIGINE,NDA020764,d7e3572d-56fe-4727-2bb4-013ccca22678,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020764a.cfm,
1999,ENTACAPONE,ENTACAPONE,NDA020796,205522fb-bb0e-414e-a413-a08bef727653,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20796_Comtan.cfm,
2018,TROGARZO,IBALIZUMAB,BLA761065,c548ad82-9d1f-4d16-95b6-4e6106badf43,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/TROGARZO_761065_TOC.cfm,
2023,VOQUEZNA,VONOPRAZAN FUMARATE,NDA215151,0cc52ac5-77ec-4d66-a770-762a1a960914,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215151Orig1s000TOC.cfm,
2002,ORFADIN,NITISINONE,NDA021232,5d449b73-d503-4132-b978-d890491975df,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-232_Orfadin.cfm,
2002,CHLORAPREP ONE-STEP,CHLORHEXIDINE GLUCONATE AND ISOPROPYL ALCOHOL,NDA021555,f06e4f9d-6cef-b57a-e053-2a95a90a7337,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-555_Chloraprep.cfm,
2006,N/A,N/A,NDA021946,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021946s000TOC.cfm,
1997,N/A,N/A,NDA050749,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/050739s000_050749s000_OmnicefTOC.cfm,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019384_S036_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S034_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S032_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019384_S024_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S030_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S029_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S035_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019384_S027_NOROXIN.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019384Orig1s000rev.pdf,
1986,N/A,N/A,NDA019384,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019384_S031_NOROXIN.pdf,
2013,N/A,N/A,NDA204592,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204592Orig1s000TOC.cfm,
2013,N/A,N/A,NDA204592,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204592Orig1s000SumR.pdf,
2013,N/A,N/A,NDA204592,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204592Orig1s004.pdf,
2013,N/A,N/A,NDA204592,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204592Orig1s002.pdf,
2017,BYDUREON BCISE,EXENATIDE,NDA209210,2d18cfc4-e0de-4814-a712-c1b7c504bff5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209210Orig1s000TOC.cfm,
2018,VIZIMPRO,DACOMITINIB,NDA211288,90da33c1-5689-4b4d-a2b5-377e1057a843,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/211288Orig1s000TOC.cfm,
2019,VANCOMYCIN,VANCOMYCIN,NDA211962,60bee69b-be70-412c-9e83-a24a0a8a5e7b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/211962Orig1s000TOC.cfm,
2017,FASENRA,BENRALIZUMAB,BLA761070,da6aca1a-19ed-44a4-abb7-696c7d58b784,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761070Orig1s000TOC.cfm,
2017,FASENRA,BENRALIZUMAB,BLA761070,da6aca1a-19ed-44a4-abb7-696c7d58b784,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/217_761070 benralizumab clinical prea.pdf,
2017,FASENRA,BENRALIZUMAB,BLA761070,da6aca1a-19ed-44a4-abb7-696c7d58b784,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/216_761070  benralizumab clinpharm prea.pdf,
